timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	mem_shmem_kb	mem_anonpages_kb	mem_sreclaimable_kb	mem_kernelstack_kb	mem_pagetables_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	containerd_main_pss_kb	shim_urunc_pss_sum_kb	qemu_pss_sum_kb	cgv2_containerd_current_bytes	cgv2_shim_current_bytes_sum	cgv2_qemu_current_bytes_sum	cgv2_runtime_current_bytes_sum	cgv2_runtime_anon_bytes_sum	cgv2_runtime_file_bytes_sum	cgv2_runtime_slab_bytes_sum	cgv2_runtime_shmem_bytes_sum	system_pss_all_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	thin_data_used_blocks	thin_data_total_blocks	thin_meta_used_blocks	thin_meta_total_blocks
snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note																																						
156	140	1.075433		v2																																						
2026-04-17T00:00:23+00:00	after_start_150_of_200	seq200_view	default	devmapper	262726528	234133384	160427752	68151380	6759336	3249492	21640	19997648	4196548	178400	193060	83608	1685476	15498412	145267	654002	13843508										118112911360	1891014696	dm:containerd-pool	0.2479	0.1859	266207232	19955712	dmsetup	4062	1638400	4872	2621440
166	150	1.123513		v2																																						
2026-04-17T00:00:39+00:00	after_start_160_of_200	seq200_view	default	devmapper	262726528	233035052	159255924	68171080	6785204	3302704	22292	21107624	4197924	185392	200080	98968	1790628	16530660	167123	695697	14762852										118112911360	2017134031	dm:containerd-pool	0.2577	0.1870	276692992	20078592	dmsetup	4222	1638400	4902	2621440
176	160	1.180057		v2																																						
2026-04-17T00:00:56+00:00	after_start_170_of_200	seq200_view	default	devmapper	262726528	231886972	158038640	68184984	6813644	3355928	22920	22200964	4200396	194304	207360	98836	1901980	17564248	158947	737919	15685950										118112911360	2143259866	dm:containerd-pool	0.2675	0.1881	287178752	20201472	dmsetup	4382	1638400	4932	2621440
186	170	1.081973		v2																																						
2026-04-17T00:01:13+00:00	after_start_180_of_200	seq200_view	default	devmapper	262726528	230710516	156786792	68204912	6842588	3409088	23560	23308328	4203320	201024	215108	101832	2015012	18599584	165014	780151	16607204										118112911360	2269392201	dm:containerd-pool	0.2777	0.1893	298188800	20324352	dmsetup	4550	1638400	4962	2621440
196	180	1.170939		v2																																						
2026-04-17T00:01:30+00:00	after_start_190_of_200	seq200_view	default	devmapper	262726528	229660568	155664208	68221604	6874320	3462376	24204	24418324	4206524	210928	221796	106404	2131144	19637140	174947	821361	17528632										118112911360	2395531038	dm:containerd-pool	0.2875	0.1904	308674560	20447232	dmsetup	4710	1638400	4992	2621440
206	190	1.235084		v2																																						
2026-04-17T00:01:47+00:00	after_start_200_of_200	seq200_view	default	devmapper	262726528	228370208	154299192	68240764	6906080	3515536	24840	25511132	4209780	219216	229476	107896	2245760	20662876	170499	863006	18447664										118112911360	2521676373	dm:containerd-pool	0.2973	0.1916	319225856	20570112	dmsetup	4871	1638400	5022	2621440
216	200	1.218854		v2																																						
2026-04-17T00:01:57+00:00	after_start_200_of_200_settle_5s	seq200_view	default	devmapper	262726528	228615820	154529724	68245720	6910020	3523520	24852	25599012	4211736	220112	229404	109432	2245760	20656872	173783	860786	18447640										118112911360	2521676373	dm:containerd-pool	0.3021	0.1916	324337664	20570112	dmsetup	4949	1638400	5022	2621440
216	200		280.741962	v2																																						
2026-04-17T00:02:18+00:00	after_start_200_of_200_settle_20s	seq200_view	default	devmapper	262726528	229000284	154910872	68249192	6911476	3523520	24852	25601552	4211888	221376	229360	107836	2245760	20656836	165263	857270	18447604										118112911360	2521676373	dm:containerd-pool	0.3021	0.1916	324337664	20570112	dmsetup	4949	1638400	5022	2621440
216	200		280.741962	v2																																						
2026-04-17T00:03:03+00:00	after_start_200_of_200_settle_60s	seq200_view	default	devmapper	262726528	229078352	154990504	68246916	6914680	3523520	24852	25604640	4212192	225744	230524	107836	2245756	20656860	166415	855742	18447596										118112911360	2521676373	dm:containerd-pool	0.3021	0.1916	324337664	20570112	dmsetup	4949	1638400	5022	2621440
216	200		280.741962	v2																																						
2026-04-17T00:04:31+00:00	after_cleanup_sequential_200	seq200_view	default	devmapper	262726528	250977480	178181108	68019052	6462044	2459252	12100	3580140	4199920	66528	84212	58076	3096	3100	92118	0	0										118112911360	0	dm:containerd-pool	0.1068	0.1686	114622464	18104320	dmsetup	1749	1638400	4420	2621440
16	0		280.741962	v2																																						
2026-04-17T00:04:36+00:00	after_cleanup_sequential_200_settle_5s	seq200_view	default	devmapper	262726528	251129540	178338772	68013676	6460080	2459252	12056	3571904	4199748	66480	83828	58076	3132	3108	92119	0	0										118112911360	0	dm:containerd-pool	0.1068	0.1686	114622464	18104320	dmsetup	1749	1638400	4420	2621440
16	0			v2																																						
2026-04-17T00:04:52+00:00	after_cleanup_sequential_200_settle_20s	seq200_view	default	devmapper	262726528	251531260	178738204	68016124	6459460	2459252	12056	3571240	4199748	66448	83856	58076	3120	3116	92119	0	0										118112911360	0	dm:containerd-pool	0.1068	0.1686	114622464	18104320	dmsetup	1749	1638400	4420	2621440
16	0			v2																																						
2026-04-17T00:05:33+00:00	after_cleanup_sequential_200_settle_60s	seq200_view	default	devmapper	262726528	251913400	179119164	68017420	6458492	2459252	12056	3572540	4199572	66256	83812	58076	3100	3100	92119	0	0										118112911360	0	dm:containerd-pool	0.1068	0.1686	114622464	18104320	dmsetup	1749	1638400	4420	2621440
16	0			v2																																						
